alloc,x,iteration,pages,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total
ArrayUnalignedF,6,3,629145,195,200,207,227,243,250,1,141
ArrayAlignedD,6,0,629145,48,50,54,25,25,25,2,25
ArrayAlignedD,6,1,629145,44,47,49,25,25,25,2,24
ArrayAlignedD,6,2,629145,61,63,68,25,25,26,2,29
ArrayAlignedD,6,3,629145,44,48,50,25,25,26,2,24
ArrayUnalignedD,6,0,629145,170,192,200,202,231,239,2,135
ArrayUnalignedD,6,1,629145,197,202,208,206,228,238,2,137
ArrayUnalignedD,6,2,629145,183,201,208,205,232,240,2,138
ArrayUnalignedD,6,3,629145,189,196,201,208,229,239,2,135
ArrayAlignedF,8,0,629145,30,37,46,29,35,42,1,25
ArrayAlignedF,8,1,629145,30,37,45,29,35,42,1,25
ArrayAlignedF,8,2,629145,30,37,45,29,36,43,1,26
ArrayAlignedF,8,3,629145,30,37,45,29,35,43,1,26
ArrayUnalignedF,8,0,629145,165,180,196,196,228,240,1,133
ArrayUnalignedF,8,1,629145,152,176,192,145,204,234,1,124
ArrayUnalignedF,8,2,629145,167,181,191,178,216,240,1,128
ArrayUnalignedF,8,3,629145,159,178,188,192,225,240,1,129
ArrayAlignedD,8,0,629145,60,92,125,25,30,37,2,49
ArrayAlignedD,8,1,629145,62,83,103,25,31,37,2,42
ArrayAlignedD,8,2,629145,60,83,108,25,30,37,2,44
ArrayAlignedD,8,3,629145,62,90,117,25,30,37,2,46
ArrayUnalignedD,8,0,629145,191,199,208,173,209,230,2,131
ArrayUnalignedD,8,1,629145,143,163,181,147,167,187,3,110
ArrayUnalignedD,8,2,629145,180,195,206,174,215,227,2,132
ArrayUnalignedD,8,3,629145,157,175,188,100,171,216,2,113
ArrayAlignedF,10,0,629145,30,41,47,29,39,42,2,27
ArrayAlignedF,10,1,629145,30,41,45,29,39,43,2,27
ArrayAlignedF,10,2,629145,30,41,45,29,39,43,2,27
ArrayAlignedF,10,3,629145,30,41,45,30,40,43,2,27
ArrayUnalignedF,10,0,629145,87,151,180,127,217,249,2,124
ArrayUnalignedF,10,1,629145,57,169,197,106,241,277,2,137
ArrayUnalignedF,10,2,629145,94,188,219,133,263,304,2,151
ArrayUnalignedF,10,3,629145,57,165,195,105,236,276,2,135
ArrayAlignedD,10,0,629145,68,93,110,26,35,38,3,46
ArrayAlignedD,10,1,629145,68,115,130,26,34,37,3,51
ArrayAlignedD,10,2,629145,67,97,117,26,35,38,3,48
ArrayAlignedD,10,3,629145,75,115,130,26,34,38,3,52
ArrayUnalignedD,10,0,629145,147,204,231,118,240,280,3,148
ArrayUnalignedD,10,1,629145,144,216,239,158,239,261,3,150
ArrayUnalignedD,10,2,629145,130,180,203,129,198,222,3,126
ArrayUnalignedD,10,3,629145,144,218,241,158,239,260,3,151
